,Title,Company,Description,URL
93,Assistant Manager – Strategy / Data Analyst,INFO-COMMUNICATIONS MEDIA DEVELOPMENT AUTHORITY,"As part of the Sectoral Transformation Group in IMDA, the SMEs Go Digital Division aims to make going digital simple for SMEs.

As part of the Programme Office, you will be using data to provide actionable insights and targeted proposals in order to enhance the impact of Government support given to SMEs. You will also be working on key strategic initiatives such as reviewing current programmes and processes, as well as developing strategic communications for key stakeholders.

You will be presented with the opportunity to analyse data, develop strategic business insights, propose implementation approaches, and engage with key stakeholders.

Responsibilities:
Analyse data to identify gaps and areas of improvement for programme planning and execution.
Work within in team to undertake strategic reviews of programmes and initiatives.
Co-develop a stakeholder map and strategic communications strategy for various SMEs Go Digital products and services.
Design, plan and execute data analytics projects that help to optimise the SMEs Go Digital programme.
Understand the operational requirements needs within the SMEs Go Digital team (e.g. governance) as well as the business challenges faced by external parties (e.g. vendors, SMEs).
Develop actionable, data-based proposals and present key findings to senior management and/or other stakeholders.
Use Business Intelligence Tools to design analytics dashboards.
Requirements
Background (either academic or working experience) in Statistics, Information Technology, Business Analytics, Data Science, Computing or related quantitative discipline.
Good knowledge and experience with visualisation tools such as Qliksense, Power BI and Tableau.
1-3 years of relevant working experience, preferably in business intelligence & analytics, finance, business consulting or trade industry.
Methodical, process oriented, organised and proactive self-starter.
Good written and spoken communication, presentation and negotiation skills

Only shortlisted candidates will be notified.",https://www.mycareersfuture.gov.sg/job/information-technology/assistant-manager-%E2%80%93-strategy-data-analyst-info-communications-media-development-authority-8686e59860bccf560cc0ba217d3159fa?source=MCF&event=Search
94,Junior Data Analyst / Data Scientist,DECATHLON SINGAPORE PTE. LTD.,"Decathlon is an international sporting goods creator and retailer with more than 60 in-house brands, sold through more than 1600 stores and online in 50 countries. Decathlon Singapore is looking for an enthusiastic and proactive JUNIOR DATA ANALYST (1) and for a JUNIOR DATA SCIENTIST (1) to join our team and to help create data-driven solutions.
Responsibilities
• Work closely with the different business units teammates to understand their needs and propose some solutions
• Mine internal and external DATA
• Extract, cleanse and transform DATA from multiples, disconnected sources into single source
• Develop automated tools and dashboards that are user-friendly (DATA ANALYST)
• Build / Test / Deploy models (DATA SCIENTIST)
Technical Skills
• Bachelor’s degree in Statistics, Computer Science or other related field
• Experience with SQL
• Experience linking multiple DATA platforms and data visualization (e.g Quicksight)
• Experience with major web analytics tools, such as Google Analytics and Salesforce
• Experience working in Big DATA environment (AWS)
• Experience with R or Python
• Knowledge in interpreting website analytics, social media analytics, content tagging is a plus
Soft skills
• Sport enthusiast and actively practicing a sport
• Energetic / Pro-active
• Comfortable working in an Agile environment
• Challenge oriented with an enthusiastic mindset to learn new technologies
• Strong verbal and written communication skills
• Constant learner and team player
Benefits
Remuneration
- Competitive base salary
- Monthly bonus, up to 10% of your base salary
- Opportunity to become a Shareholder
- Eligibility to receive profit sharing at the end of the year (based on country performances)
Be an ambassador !
- 20% Staff discount on ALL Decathlon products, including bikes, kayaks, tents... All you need for sports :D
- Annual allowance to equip and wear proudly Decathlon shoes and apparels
Because we care :
- Medical & insurance coverage
- Dental benefit
- Health screening allowance
- Maternity benefit (female employee only)
- Counseling sessions
Career growth
- Upskill and re-skill through Decathlon Academy !
- Internal career progression
Sports together
- Practice of sports after work / during meetings
- Join a community of sportive people like you !",https://www.mycareersfuture.gov.sg/job/information-technology/junior-data-analyst-data-scientist-decathlon-singapore-76ea6207c4722bfe86cd364113cbfeaa?source=MCF&event=Search
95,Data Analyst - Tableau (Banking|Up to $6.5k),ADECCO PERSONNEL PTE LTD,"The Opportunity
This is an exciting opportunity to work for one of the leading banks in Singapore
It is an opportunity for an experienced Data Analyst to join their team
Office Location: CBD
The Job
Design, development, testing and deployment of financial dashboards using Tableau. Hands-on development of data models and visualisations will be required.
Collaborate with cross functional teams to understand business requirements, define technical or process specifications and deliver visualization solutions that generate business insights for end-users
Leverage advanced Tableau functionality (parameters, actions, table calculations, LOD expressions, etc.) to create analytical dashboards
Develop and automate data processing pipelines for data modelling, analysis, and reporting from various data sources system
Implement and maintain proper data governance process to ensure data availability, integrity and completeness for key stakeholders
Support Finance partners and stakeholders through use of data analytics
The Talent
Minimally 2-3 years of data analytics experience.
Advanced knowledge in Tableau
Experience analyzing large datasets; applying mathematical, statistical and quantitative analysis techniques to perform complex analyses and data mining
Demonstrated passion for numbers, strategic planning skills, financial products / emerging big data technology
Team player and highly collaborative with strong oral & written communication
Next Steps
Drop your resume and contact us to follow-up, or send your resume to cecilia.sim@adecco.com
Email Topic: Apply Data Analyst
Only shortlisted candidates will be contacted

Cecilia Sim Xin Yang
Personnel Registration No. R22105099
EA Licence No.91C2918",https://www.mycareersfuture.gov.sg/job/banking-finance/data-analyst-tableau-adecco-personnel-aa0f42c4575ee5bf28b842fd1cf4d18d?source=MCF&event=Search
96,Data Analyst (Risk),SHIELD AI TECHNOLOGIES PTE. LTD.,"As a Data Analyst (Risk), you will be involved in supporting the risk operations by conducting data analysis of risk cases to discover risk trends and behavior patterns from big data sets, thereafter being involved in designing long-term solutions to fight fraud. The insights you provide will be optimizing risk strategies to create business value and enable trust for our clients.
Analysis of rich user and transaction data to uncover device, user, transaction, etc. trends that help alert SHIELD's risk systems and contribute to fraud prevention mechanisms
Optimize fraud detection by rapidly identifying emerging fraud trends through data-driven analysis and developing strategic fraud rules to address them
Perform data/statistical analysis to keep processes at the forefront of fraud detection by identifying areas of potential fraud risk and/or potential opportunities to improve current fraud mechanisms
Develop and communicate insights and recommended actions to stakeholders to manage risk by contributing toward machine learning models, and risk management principles to help clients trust their users by staying ahead of new and unknown fraud
Build and maintain dashboards for all stakeholders to provide visibility of key metrics, fraud patterns, and detection efficiency

3-5 years of experience as a hands-on analyst in a high-tech company
Minimum Bachelor Degree in Computer Science, Data Sciences, Statistics, Math, or other related fields
Strong experience in handling large-scale unstructured data
Experience in SQL or other data handling tools, as well as the ability to learn more advanced data
Business intelligence experience using tools such as Tableau, Qlik Sense, and Excel
Working experience with any of the data analysis tools such as R, Python, SPSS, SAS, etc.
Experience with the application of experimentation and statistical techniques (i.e. hypothesis testing, probability distributions, regression, decision trees, etc.)
Ability to take initiative in a fast-moving and dynamic environment, and take timely actions to prevent risk of fraud",https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-shield-ai-technologies-07bdc2c6e67d1bffaa7f865b99482763?source=MCF&event=Search
97,"Senior Analyst, Data Management, Office of Insights and Analytics",SINGAPORE HEALTH SERVICES PTE LTD,"You will be responsible for the design, development and implementation of analytical models, as well as the interpretation and presentation of statistical outcomes to support the organisation’s operations and key business strategies. You will support the development and use of the data systems, perform data analysis, gap analysis and impact analysis to improve data quality, data governance and data standardisation. You will also monitor data integrity within the analytics ecosystem for quality control, compliances and standardisation. You will contribute towards the development of data management frameworks for the organisation, incorporating industry standards into existing frameworks and projects.

You will support self-service analytics through data democratisation and collaboration with internal and external stakeholders. You will drive the growth of data literacy across SingHealth and ensure that your solutions benefit users with varying proficiency in data literacy. You will collaborate with stakeholders to build data analytics capabilities around clinical services, finance and operations, conduct feasibility studies, and facilitate regular key management meetings and reporting.

Job Requirements
Bachelor’s Degree in Computer Science, Applied Mathematics, Statistics, Computer Engineering, Business Analytics, Information System, System Engineering or related quantitative disciplines. Master Degree is an advantage.
Preferably 5 to 7 years of hands-on experience in data mining, data management, data modeling, data visualisation, business analytics and/or project management.
Prior experience in healthcare is an advantage.
Experience and knowledgeable with data management framework and/or managing data catalog and governance.
Proficient in statistical oriented programming using languages such as R and Python as well as with business intelligence tools such as Tableau and OBIEE.
Knowledgeable in Databricks, PySpark, Spark-SQL, Kafka, Informatica, Tableau, Azure Data Factory, Azure Data Lake, Azure Machine Learning, Kubernetes and/or Docker.
Knowledgeable in database structure systems and the DataOps methodology.
Experience in agile ways of working is an advantage.
Strong stakeholder engagement, presentation skills and written and oral communication skills
Strong problem-solving and quantitative computational ability
Meticulous and able to work effectively both independently and in a team
Passionate in contributing to public healthcare
Must be fully vaccinated against COVID-19",https://www.mycareersfuture.gov.sg/job/healthcare/senior-analyst-data-management-office-insights-analytics-singapore-health-services-4534fdb85559ec0f9bde71bbd378b202?source=MCF&event=Search
98,Data scientist / Data analyst intern,DECATHLON SINGAPORE PTE. LTD.,"Decathlon is an international sporting goods creator and retailer with more than 60 in-house brands, sold through more than 1650 stores in 50 countries. Decathlon Singapore is looking for enthusiastic and proactive Data Interns to join our data team and create data-driven solutions relating to retail analytics, consumer analytics and sports analytics.
In the course of your internship, you will be focusing on at least 1 data science project while also being part of multiple short term data analytics projects with different business units. You can expect to hone your data analytics skills and develop your data science journey here with us in this sports & retail industry!

What you will do
Process, clean, and verify the integrity of data used for analysis
Work in multiple projects to provide analytics insights to different stakeholders to support business decisions
Design automated tools and dashboards that are user-friendly
Assist different business units with data queries with SQL
Apply data analytics and machine learning algorithms to the sports & retail Industry
Requirements
Sport enthusiast and actively practicing a sport!
You take energy in everything that you do; you express vitality and take initiative on your assigned tasks!
You are responsible, and take ownership of both your achievements and your mistakes!
Proficient with at least 1 programming language (eg: R/Python) & possess strong technical skills.
Ability to query using SQL is essential.
Good communication skills. Comfortable with collaborating cross-functionally – with people from different levels, backgrounds and experiences.
Experience or coursework in statistical modeling, econometrics, data analysis.
Experience with Forecasting techniques and ML algorithms such as Clustering, Random Forest, Regression etc.
Experience with data engineering tools and cloud technologies will be an added advantage.
Time Period
Able to commit minimally 6 months, with potential conversion to full-time employment
Able to start May/June 2023 onwards
Please note that this is a full time internship position.",https://www.mycareersfuture.gov.sg/job/information-technology/data-scientist-data-analyst-intern-decathlon-singapore-341da22b99b9b9f8e9f48e1235176cec?source=MCF&event=Search
99,Data Analyst cum Developer (Php / Javascript / Qliksense) – Perm,GMP TECHNOLOGIES (S) PTE LTD,"Responsibilities:
Web and business analytic data model and visualization development
Ensure all the tasks given are completed within timeline with quality
Ensure proper code-based documentation in-place

Requirements:
Diploma / Degree in Computer Science, Computer Engineering, or related fields
Experienced in PHP, JavaScript development
Experience on Qliksense is an advantage
Knowledge of core technologies like REST, MySQL and Oracle SQL
Able to complete assigned tasks with minimal supervision.
Good interpersonal communication skill with stakeholders and a team player

To apply, please visit www.gmprecruit.com and search for Job Reference: 22261
To learn more about this opportunity, please contact Yingying at yingying.lai@gmprecruit.com

We regret that only shortlisted candidates will be notified.

GMP Technologies (S) Pte Ltd | EA Licence: 11C3793 | EA Personnel: Lai Yingying | Registration No: R1110239",https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-cum-developer-%E2%80%93-perm-gmp-technologies-dcd88ee36ebee06a01d38e7eaefe4dea?source=MCF&event=Search
100,Business Analyst (Data Analysis),IOTALENTS PTE. LTD.,"Support the systems critical to risk computation and management.
Conduct data analysis to conceptualize IT solutions that meet business requirements.
Validate proposed IT solutions with developers, senior business analysts, and users.
Propose alternative solutions due to design or implementation considerations, when necessary.
Create/update functional specification document to note down system design, business logic and rationale.
Create feature files for automated verification and regression testing.
Perform integration and functional acceptance testing.
Provide support to user acceptance testing (UAT).
Document test results
Requirements:
At least 2 years of relevant experience in technology business analysis or data analysis, familiar with business applications in investment/banking industries.
Experience in Data Analysis (e.g. understanding of data representation in systems, design data transformation logic, investigate data issues) through direct query of databases.
Experience in the documentation of BRD, FSD, use cases and business processes.
Experience in using SQL Analytic Functions is an added advantage.
Bachelor Degree in Information Technology, Computer Science, Engineering or equivalent.",https://www.mycareersfuture.gov.sg/job/banking-finance/business-analyst-iotalents-18b755ee5d12780f1659a40e9f8f92cf?source=MCF&event=Search
101,"Data Analyst (.NET, SQL)",TANGSPAC CONSULTING PTE LTD,"Responsibilities:
Leverage on data analytics knowledge & experience to facilitate to uncover the business pattern. Candidate must data mining/analyst skill and developer (.NET, SQL) skills

• Perform Data mining work and analysis, present result in a clear manner for the deployment of IAM Roled Based.
• Processing, cleansing, and verifying the integrity of data used for analysis
• Able to articulate clearly the business objective and the corresponding technical work to accomplish this.
o Expect him to build up the required report in Tableau/3rd party Tool
o Documenting and communicating the results of your efforts.
• Expect him to provide support on Tableau / UAT/ 3rd party tool , as business is embarking on self-service journey for business intelligence platform.
• Managing users requests and user roles.
• Handling confidential data and information according to guidelines.
• Developing dashboards for analysis using Tableu/3rd party tool from multiple production systems.
• Managing and designing the reporting environment, including data sources, security, and metadata.
• Supporting initiatives for data integrity and normalization.
• Assessing tests and implementing new or upgraded software and assisting with strategic decisions on new systems.
• Troubleshooting the reporting database environment and reports.
• Evaluating changes and updates to source systems.
• Training end users on new reports and dashboards.
• Providing technical expertise on data storage structures, data mining, and data cleansing.

Interested candidates please email your latest resume to amit.kotian@tangspac.com
EA License: 07C3635 | EA Registration ID is R1877874",https://www.mycareersfuture.gov.sg/job/banking-finance/data-analyst-tangspac-consulting-eeed4eefcf6b43aee69938af642d7ab0?source=MCF&event=Search
102,"Data Analyst (.NET, SQL)",TANGSPAC CONSULTING PTE LTD,"Responsibilities:
Leverage on data analytics knowledge & experience to facilitate to uncover the business pattern. Candidate must data mining/analyst skill and developer (.NET, SQL) skills

• Perform Data mining work and analysis, present result in a clear manner for the deployment of IAM Roled Based.
• Processing, cleansing, and verifying the integrity of data used for analysis
• Able to articulate clearly the business objective and the corresponding technical work to accomplish this.
o Expect him to build up the required report in Tableau/3rd party Tool
o Documenting and communicating the results of your efforts.
• Expect him to provide support on Tableau / UAT/ 3rd party tool , as business is embarking on self-service journey for business intelligence platform.
• Managing users requests and user roles.
• Handling confidential data and information according to guidelines.
• Developing dashboards for analysis using Tableu/3rd party tool from multiple production systems.
• Managing and designing the reporting environment, including data sources, security, and metadata.
• Supporting initiatives for data integrity and normalization.
• Assessing tests and implementing new or upgraded software and assisting with strategic decisions on new systems.
• Troubleshooting the reporting database environment and reports.
• Evaluating changes and updates to source systems.
• Training end users on new reports and dashboards.
• Providing technical expertise on data storage structures, data mining, and data cleansing.

Interested candidates please email your latest resume to amit.kotian@tangspac.com
EA License: 07C3635 | EA Registration ID is R1877874",https://www.mycareersfuture.gov.sg/job/banking-finance/data-analyst-tangspac-consulting-e0c15fb40ac19bad490b6dd257cb6090?source=MCF&event=Search
103,"Data Privacy Analyst, Data Protection (Senior Associate / Associate Director)",BANK OF SINGAPORE LIMITED,"Data Privacy Analyst, Data Protection (Senior Associate/ Associate Director)

Bank of Singapore opens doors to new opportunities. At Bank of Singapore, we are constantly on the lookout for exceptional individuals to join our team. We promote a culture of openness, teamwork and fairness. Most importantly, we invest in our people through our programs that develop them on both professional and personal levels. Besides attractive remuneration packages, we offer non-financial benefits and opportunities to develop your potential within OCBC Group’s global network of subsidiaries and offices. If you have passion, drive and the will to succeed, rise to the challenge today!
Bank of Singapore has defined an ambitious roadmap for accelerating its data strategy through 1) the implementation of a Data Analytics Platform for the bank 2) the implementation of a Hub and Spoke organization for analytics with the Data Hub, as a center of excellence, supporting the business spokes of each department 3) a strong while agile data governance ensuring data quality, privacy and ethical use of data.
Organization Context
Reporting to the Head of the Data Protection Office, within the Data Hub organization, his / her responsibilities include advising and issuing recommendations on the Bank’s compliance with relevant Data Protection Regulations (including the Singapore Personal Data Protection Act and EU General Data Protection Regulation); acting as a point of contact with relevant regulators; fostering a data protection culture; advising on data protection impact assessments; documenting the Data Protection Office’s decisions and advice; and offering consultation on data incidents.
The Senior Associate / Associate Director is required to have strong technical knowledge in PDPA and GDPR as well as know how to operationalize compliance to meet their regulatory requirements.
Responsibilities:
Assist the Head of Data Protection Office to develop and implement Data Protection Regulation compliant policies.
Provide advice and guide the various Business Units to align with Data Protection Regulation requirements.
Resolve queries and issues relating to data protection;
Handle customer and regulator queries.
Promote data protection awareness through training and written procedures.
Conduct data protection Impact assessments when required.
Conduct investigation on matters and occurrences relating to personal data and undertake remediation action as required.
Monitor and share information to ensure that data protection policies and practices are consistently implemented.
Coordinate scrubbing of SG telephone numbers monthly before expiry of last scrubbing results.
Review and complete Data Protection Regulation Breach / Incident assessments per stipulated timelines.
Prepare and submit Data Protection Regulation Breaches to PDPC / Supervisory Authority when required.
Requirements:
University degree.
CIPM, CIPP or other relevant data protection certifications would be preferred.
At least 5 years of experience in data protection, legal compliance, or advising on or implementing Data Protection Regulations.
Ability to handle information and business affairs pragmatically and confidentially.
Familiarity with data protection impact assessments and best practices.
Excellent communication with data subjects, regulators and other organisations, interpersonal and stakeholder management skills, and ability to work confidently and collaboratively with cross-functional teams.
Possess excellent problem-solving skills.
Eager to learn and experiment to pick up new skills / knowledge and can adapt to evolving needs / requirements.
Ability to work independently, is pragmatic and enjoys high energy levels.
Thrive in a fast-paced environment and be able to adapt to complex demands in a diverse culture.",https://www.mycareersfuture.gov.sg/job/banking-finance/data-privacy-analyst-data-protection-bank-singapore-4a57b89a9df0d65230b61f976186cf12?source=MCF&event=Search
104,"Manager, Business Analyst, Data Management Office",UNITED OVERSEAS BANK LIMITED,"Job Responsibilities
Achieve UOB’s ESG aspiration
Partner with ESG vendors to design ESG data capability within the organization
Take responsibility for part of the ESG backlog: by researching, documenting and grooming user stories
The candidate should work with various stakeholders across the bank, to prioritize and implement data solutions on various business use cases:
Climate Scenario Analysis and Stress Testing
Strengthening ESG Risk Monitoring, Reporting and Escalation Process Equator Principles
Responsible Financing
Impact Reporting
Climate Risk Stress Reporting
ESG Risk Management Reporting
Prepare and run requirement gathering sessions
Contribute to Data Solution design
Collaborate with stakeholders to define the Minimal Viable Product (MVP)
Job Requirements
Degree in Business Computing or Computer Science or related disciplines, majoring in Data Analytics or Data Science
Strong knowledge of SQL and familiar with banking products
Proficient in MS Excel, MS Word and MS PowerPoint
Possess good data analytical skills and problem-solving skills
Knowledge on Hadoop and Visualization tools (eg. Qlik, Microsoft Power BI)
Soft skills, able to work independently with users on requirements gathering or issues investigation
Strong communication and interpersonal skills
Familiar with general data architecture concept, including data warehouse and big data technology is preferred
ESG / Sustainable Finance related certifications (eg: EFFAS, CFA ESG investing, GRI Standards, etc..), are a plus
Agile Scrum Master, PMI-ACP, CSPO are a plus",https://www.mycareersfuture.gov.sg/job/banking-finance/manager-business-analyst-data-management-office-united-overseas-bank-cef2985223012ce1a753e85441edfa82?source=MCF&event=Search
105,Financial Data Collection Analyst,ASSOCIATION EDHEC BUSINESS SCHOOL SINGAPORE BRANCH,"About EDHEC Business School
EDHEC Business School, one of Europe’s leading business schools and a member of the select group of institutions worldwide to have earned all three international academic accreditations (AACSB, EQUIS, AMBA). Since 2001, EDHEC Business School has been pursuing an ambitious policy in terms of international research. This policy, known as “Research for Business”, aims to make EDHEC an academic institution of reference for the industry in a small number of areas in which the school has reached critical mass in terms of expertise and research results.

About the EDHEC Singapore Infrastructure Investment Institute
The creation of the EDHEC Singapore Infrastructure Investment Institute springs from the past 4 years of research on infrastructure investment at EDHEC-Risk Institute and the continuous support of the Monetary Authority of Singapore in supporting cutting hedge research that can bring new and valuable knowledge to institutional investors, asset managers and regulators. Based in Singapore, EDHEC infra aims to create a global repository of financial knowledge and investment benchmarks about infrastructure equity and debt investment, with a focus on delivering applied research in finance for investors in infrastructure. We aim to deliver the best available estimates of financial performance and risks of reference portfolios of privately held infrastructure investments, and thus provide investors with important insights about their strategic asset allocation choices to infrastructure, as well as support the adequate calibration of the relevant prudential frameworks. EDHEC infra benefits from unparalleled access to the financial data of infrastructure projects and firms, especially private data, that is either unavailable to market participants or too cumbersome and difficult to collect and aggregate. We also bring advanced asset pricing and risk measurement technology designed to answer investors’ information needs about long-term investment in privately held infrastructure, from asset allocation to prudential regulation and performance attribution and monitoring.
EDHEC Singapore Infrastructure Investment Institute, part of EDHEC Business School is looking for an analyst to help develop a database of infrastructure project financial statements under the supervision of the Institute’s Head of Data Collection (ACCA).

The position
This is an opportunity for recent graduate with accounting, finance or economics majors to develop in-depth knowledge of infrastructure projects and the financial arrangements that support them. Beginning with the analysis and input of financial statements, the role will require research and analysis of infrastructure projects, and companies with a focus on collecting and updating financial data in the largest worldwide database of unlisted infrastructure assets.
The candidate must be detail oriented with a willingness to learn. An understanding of financial accounts is desirable and willing to spend time reading detailed project documentation to extract the relevant information and populate a data file. Prior knowledge of Microsoft Office Suite is essential. Knowledge of a European language would be an advantage.
This is a full-time, on-going position.
Remuneration is competitive and includes a bonus for meeting performance objectives.
Attractive salary and bonus, healthcare and pension plan coverage.
The salary will be determined according to EDHEC's pay scale, the candidate's qualifications and experience.
To apply for this offer, please send a CV and a cover letter to: recruitment@edhec-dbd.com.
To know more about EDHECinfra: https://edhec.infrastructure.institute/mission",https://www.mycareersfuture.gov.sg/job/banking-finance/financial-data-collection-analyst-association-edhec-business-school-singapore-branch-141498ea62dd51b843dc8231194840ba?source=MCF&event=Search
106,Establishment Data Research Analyst,WSH EXPERTS PTE. LTD.,"• Individuals who enjoy bringing abstract concepts to life and working with stakeholders to improve operations
• Detailed-oriented with an inquisitive mind that seeks to understand beyond the surface
• Perceptive, able to problem-solve and work independently and as a member of a team
• Self-motivated and comfortable to work in a dynamic & fast-paced environment with tight project timelines
• Able to handle unexpected situations and provide professional & appropriate solutions to stakeholders
• Able to grasp concepts quickly and apply to all situation
• Any Other relevant ad-hoc duty assigned


• A Bachelor’s Degree in Computer Science, Statistics, Business Analytics or related field
• Experienced with Python, R or any other programming languages
• Experienced with BI tools such as Tableau, Power BI",https://www.mycareersfuture.gov.sg/job/engineering/establishment-data-research-analyst-wsh-experts-1d1140b2ba87da5ec5ba3ee782769f77?source=MCF&event=Search
107,Establishment Data Research Analyst,WSH EXPERTS PTE. LTD.,"• Individuals who enjoy bringing abstract concepts to life and working with stakeholders to improve operations
• Detailed-oriented with an inquisitive mind that seeks to understand beyond the surface
• Perceptive, able to problem-solve and work independently and as a member of a team
• Self-motivated and comfortable to work in a dynamic & fast-paced environment with tight project timelines
• Able to handle unexpected situations and provide professional & appropriate solutions to stakeholders
• Able to grasp concepts quickly and apply to all situation
• Any Other relevant ad-hoc duty assigned

Requirement :

• A Bachelor’s Degree in Computer Science, Statistics, Business Analytics or related field
• Experienced with Python, R or any other programming languages
• Experienced with BI tools such as Tableau, Power BI",https://www.mycareersfuture.gov.sg/job/customer-service/establishment-data-research-analyst-wsh-experts-c5195df091fea1ca7bd745c61c2cb0f3?source=MCF&event=Search
108,Data Analyst | $ 5500 | 1 Year Contract (Renewable),APBA TG HUMAN RESOURCE PTE. LTD.,"Data Analyst | $ 5500 | 1 Year Contract (Renewable)

Responsibilities

· Using automated tools to extract data from primary and secondary sources from different information platforms
· Filter and perform data cleaning by reviewing computer reports, printouts, etc. to locate and correct code problems
· Developing and maintaining databases, data systems
· Interpret data, analyze results using statistical techniques and provide ongoing reports by using data visualization tools
· Identify, analyse, and interpret trends, patterns, and insights in complex data sets
· Perform predictive analysis on
· Collaborate & communicate with internal and external stakeholders to understand needs and support development and implementation of digital solutions

Requirements:

· Bachelor’s degree in Information Systems, Computer Science, or related discipline
· At least 1-3 years of experience in business analyst role or equivalent management consulting experience
· Advanced level skills in using data analytics tool such as Tableau, PowerBI, Python, SQL, Power Query, etc.
· Experience with automation tools such as Power Automate, UI path etc.
· Experience implementing batch and streaming data pipelines
· Have a good understanding of data warehousing, database structure, etc.
· Demonstrate resourcefulness and creativity when working on data manipulation with common and basic tools likes excel, text editors, google sheets
· Good communication skills to understand customer’s needs
· Strong presentation and storytelling skills
· Proactive personality with good analytical and organization skills

Interested candidates, please send your CVs on as@tg-hr.com

Regret to inform that only shortlisted candidates will be notified.

CEI: R1988671
EA License: 14C7275",https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-5500-1-year-contract-apba-tg-human-resource-63b275312df58a09a60fcdbff8730325?source=MCF&event=Search
109,Senior Data Analyst (Bank) (JT),A-IT SOFTWARE SERVICES PTE LTD,"Even Business analyst with some experience handling large volume of data in the banking space can potentially be considered for this role.

• Be a key member of the data analysis team breaking down data problems into smaller parts that can be resolved in a targeted way

• Identify, analyze, and interpret trends or patterns in complex data sets

• You will work with a team of analysts, comprising of businesses, business analysts, process subject matter experts, technology leads to deliver current state analysis, process re-engineering, establish and facilitate resolution to data quality issues

• Leverage technical capabilities to drive the development, evolution, and implementation of data enhancements, that will enable self-service by data consumers

• Evaluate data management, data quality and data access processes for gaps, inefficiencies, and opportunities; provide recommendations for improvement

• Implement solutions and processes for management and governance across data quality metrics, metadata, lineage, data access rights and business definitions

• Establish effective and adaptable stakeholder working group

• Provide support to users and assist business unit controllers in translating data requirements into deliverables

• Ensure technical solutions provided are appropriate and support process changes

• Ensure successful delivery of resolutions and enhancements from analysis and specification of users' requirements, solutioning, test planning, facilitation of simulation, preparation for implementation, live verification, and documentation

• Maintain a robust communication between all the stakeholders to ensure coordination and delivery of task and activities, proper engagement and drive effective management decision making on relevant issues escalation",https://www.mycareersfuture.gov.sg/job/banking-finance/senior-data-analyst-a-it-software-services-642a4c081cffc74d9dc6b25e29260301?source=MCF&event=Search
110,"Data Analyst, (Oracle / SQL / PL)",OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,"Responsibilities:

Experience in data analysis.
Able to manage data reconciliation/quality checks (implementation, monitoring and troubleshooting).
Experience in Oracle PL/SQL.
Able to perform UAT.
Able to manage SLA and queries from end users.
Able to provide documentation support e.g. in technical/functional specifications.
Requirements:

Have at least 2 years of experience in data analysis.
Able to manage data reconciliation/quality checks (implementation, monitoring and troubleshooting).
Experience in Oracle PL/SQL.",https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-optimum-solutions-8df1a47e19e62582c03038d12a89e5d8?source=MCF&event=Search
