,Title,Company,Description,URL
198,Data Engineer - ref: CBL,ST Engineering Advanced Networks &amp; Sensors Pte Ltd,"Job Overview The Data Engineer supports the design, build, implementation and maintenance of Big Data processing systems to collect, parse and process large datasets and transform them into useful information and insights. The Data Engineer focuses on sourcing of open source technologies, data cleaning and data transformation. Job Responsibilities Identify suitable data structures based on business needs to ensure availability and accessibility of data. Determine technical system requirements based on data needs. Keep abreast of latest technologies and products in open source technologies, database and data processing software. Develop codes and scripts to process structured and unstructured data in real-time from a variety of data sources. Consolidate and create data storage solutions for storage and retrieval of information. Assist in the integration of data systems with existing infrastructure. Requirements Master / Degree in Computer Science, Computer Engineering, Information Systems, Information Engineering, or equivalent At least 2 years of data engineering experience, fresh graduates are welcome to apply Experience in open source technologies, data cleaning Experience in programming languages such as Java, Python, C++ Experience in building and optimizing architectures and data sets Experience working with stakeholders to identify business needs and analytics opportunities Singaporean only Location: Jurong East -",https://www.jobstreet.com.sg/en/job/data-engineer-ref%3A-cbl-1034913978?jobId=jobstreet-sg-job-1034913978&sectionRank=199&token=0~19a10e4f-763a-4b02-86fc-a815617cb40c&fr=SRP%20Job%20Listing
199,Senior data engineer,Evolution Singapore Pte. Ltd.,"We are seeking a talented Senior Data Engineer to join a leading AI-powered company that helps businesses automate their operations and gain valuable insights through advanced data analytics. As a Senior Data Engineer, you will be responsible for designing, building, and maintaining the company's data infrastructure. You will work closely with the data science team to develop and deploy machine learning models, as well as with the software engineering team to integrate data into our client's products and services. You will also be responsible for ensuring the quality and integrity of their data. Responsibilities: Design and build data pipelines to support machine learning models and data-driven products Develop and maintain data storage systems, including data warehouses and data lakes Ensure data quality and integrity by implementing data validation and cleansing procedures Oversee the AI technology roadmap Optimize data pipelines for scalability and efficiency Work with stakeholders to understand business requirements and translate them into data engineering solutions Mentor junior data engineers and collaborate with internal technology partners Requirements: Bachelor's or Master's degree in Computer Science, Engineering, or a related field 5+ years of experience in data engineering/ML Ops Proficiency in Python or Java, and experience with big data technologies such as Hadoop, Spark, or Kafka Experience with cloud-based data storage and computing platforms such as AWS, Google Cloud, or Azure Knowledge of database technologies such as SQL, NoSQL, and graph databases Experience with ETL tools and techniques Strong problem-solving skills and ability to work independently Excellent communication and collaboration skills Interested in applying? Please click on the ‘Easy Apply’ button Alternatively, send your resume to ******@evolutionjobs.sg for more info or to have a confidential conversation. -",https://www.jobstreet.com.sg/en/job/senior-data-engineer-1034997082?jobId=jobstreet-sg-job-1034997082&sectionRank=200&token=0~19a10e4f-763a-4b02-86fc-a815617cb40c&fr=SRP%20Job%20Listing
200,Data Engineer,Cognizant Technology Solutions Asia Pacific Pte Ltd,"Cognizant is on the fast track to growth and expansion. As we strive to provide the best services to our clients, we need more talented individuals to join our team. We are looking for Data Engineer who has a passion to engineers modern businesses in our journey to help our clients modernize technology, reimagine processes and transform experiences so they can stay ahead in our fast-changing world. Together, we’re improving everyday life. Join us as we continue to push boundaries and make a lasting impact in our industry. Apply now and be a part of our growth story. Job Responsibilities • Create and optimize end-to-end data pipelines to populate the data marts from multiple data sources • Perform data profiling to understand data quality of source data, and address data quality issues through data transformation and data loading • Provide support for UAT and PROD implementation Skill Set Requirements • Proficiency in MySQL scripting and unix shell script writing • Experience in using ETL tools such as Talend and Informatica Power Centre #LI-JL1 -",https://www.jobstreet.com.sg/en/job/data-engineer-1035011095?jobId=jobstreet-sg-job-1035011095&sectionRank=201&token=0~19a10e4f-763a-4b02-86fc-a815617cb40c&fr=SRP%20Job%20Listing
201,Data Engineer,KPLER PTE. LTD.,Own different data pipelines and ensure data is flowing consistently and efficiently Work closely with the Product Manager and other business stakeholders to understand their challenges from both a product and technical perspective Participate in the evolution of the platform (infrastructure and services) to address any challenges identified or implement new features Follow the highest software design standards and Kpler’s best practices -,https://www.jobstreet.com.sg/en/job/data-engineer-1034777469?jobId=jobstreet-sg-job-1034777469&sectionRank=202&token=0~19a10e4f-763a-4b02-86fc-a815617cb40c&fr=SRP%20Job%20Listing
202,Data Engineer - ETL,sagl consulting pte. ltd.,"Key Requirements: Experience in banking applications using ETL, Oracle, and Teradata. Expertise in Oracle PL/SQL and Teradata BTEQ scripting Expertise in Informatica tools like Power Center, Data Quality, Metadata manager, BG, and BDM Working experience in scripting using Shell script and awk programming. Worked with CI/CD automated deployment using Bitbucket and Github. -",https://www.jobstreet.com.sg/en/job/data-engineer-etl-1034802201?jobId=jobstreet-sg-job-1034802201&sectionRank=203&token=0~19a10e4f-763a-4b02-86fc-a815617cb40c&fr=SRP%20Job%20Listing
203,Data Engineer,Castlery Private Limited,"Castlery is looking for a Data Engineer to join our Supply Chain Strategy and Business Intelligence team. As part of our Supply Chain Strategy and Business Intelligence team, your role as a Data Engineer will be to ensure that our team has the right infrastructure to perform analysis that helps in making better-informed business decisions. You'll be building systems and that collect, manage and convert data into usable information for our team, and the details are as per below. What you'll be doing Define, collect, and model data from business processes or third parties to generate insights and drive strategic or continuous improvement initiatives for the whole company. Work with technology teams to design and implement reliable and scalable data pipelines. Work with functional stakeholders to build modern data infrastructure (e.g. data warehouse, data lake) and solve any data-related technical issues. Be the ‘Go-To’ expert and constantly improve data infrastructure in Castlery. What you'll need Bachelor’s or Master’s degree in Computer Science, Computing Engineering or other equivalent degrees with outstanding academic achievements. Proven track records working as Data Engineer, Data Scientist, Data Analyst or equivalent. Good command of database structures and query languages. Strong in Python programming and familiar with popular libraries such as Pandas, Scrapy. Familiar with AWS Data Analytics service and setting up data pipelines, e.g. Airflow, Jenkins. Knowledge of big data framework and tech stack is a plus, e.g. Spark, Hadoop. Passion and curiosity for solving challenging problems by leveraging on the right technology. Ability to work collaboratively in a multi-cultural team environment and lead changes. Ability to work effectively with people at all levels in an organization. Ability to deliver sophisticated ideas effectively, both verbally and in writing, in English. What we promise Our first promise - the ride of a lifetime You’ll be joining a company in its most exciting phase; we’ve proven our product market fit, and with the growing online penetration of furniture, we’re now focused on hypergrowth. You’ll have a front-row seat in witnessing the growth of our customer-base and organisation at a global-level. Our second promise – a place to thrive We’re building a company that has people as one of the company’s core pillars for success. It’s our mandate to help every employee perform to their highest potential so that they can do the very best work of their lives here, at Castlery. We’re committed to our employees’ growth, and continuously strive to ensure our employees are set up for success through their journey, starting with an excellent onboarding experience, and carrying over into emphasis on personal and professional development Castlery strives to maintain a psychologically safe, transparent, and flexible work environment to enable our people can perform at their best level and believes in partnering our employees to raise that level as they grow with us. -",https://www.jobstreet.com.sg/en/job/data-engineer-1034940455?jobId=jobstreet-sg-job-1034940455&sectionRank=204&token=0~19a10e4f-763a-4b02-86fc-a815617cb40c&fr=SRP%20Job%20Listing
204,Data Engineer,NANSEN PTE. LTD.,"About the role As Data Engineer you'll join one of our mission oriented squads or platform teams. Data is key in all of our products, and your contributions will have a big impact. You can be located anywhere in the world , as our work is 100% online. The position is full-time . Responsibilities Design, develop and support data pipelines, warehouses and reporting systems to solve business operations, users and product problems Work closely with product engineers to create, test and maintain data models Collaborate and influence stakeholders and support engineers to ensure our data infrastructure meets constantly evolving requirements Work closely with analysts to create data analytics and research platform Contribute to engineering efforts from planning and organization to execution and delivery to solving complex engineering problems Take initiative and be responsible for technical solutions to data quality and workflow challenges Write and review technical documents, including design, development, and revision documents.‍ Are you the right person for this role? The ideal candidate for us has: 3+ years work experience as a Data Engineer or similar role Experience with building data pipelines using Python and SQL Experience designing data models and data warehouses Experience in computer science , data structures , algorithms and software design Experience with the following: BigQuery, Postgres, Airflow, Kubernetes, dbt The following are nice-to-haves: Experience with Data Visualization tools Experience with Ethereum and the crypto markets (either professionally or as a hobby) -",https://www.jobstreet.com.sg/en/job/data-engineer-1034856668?jobId=jobstreet-sg-job-1034856668&sectionRank=205&token=0~19a10e4f-763a-4b02-86fc-a815617cb40c&fr=SRP%20Job%20Listing
205,Data Engineer/Modeller - Learning Mgmt Syst [ITE Headquarters] (1 Year Contract),Singapore Public Service,"[What the role is] As Data Engineer/Modeller, you will partner subject matter experts from the colleges to perform learning analytics based on structured data that are generated in the system as a result of students’ participation in their learning activities. You are expected to extract, prepare, transform and load data into an analytics software; build AI models with clustering and predictive capabilities. You will work closely with our team to gather user requirement; design, create, test, and implement visual dashboards that are relevant to different groups of college stakeholders. These dataset and dashboards reside in our Learning Management System (LMS), a D2L Brightspace SaaS LMS platform, using DOMO as the visualization tool which is also rendered within our LMS. [What you will be working on] - Support analysis of learning data to help lecturers and stakeholders gain insights into students’ learning behavior during term time - Provide training and consultancy to lecturers on how to use the dashboards - Conduct knowledge transfer on data analytics and modelling to staff [What we are looking for] -Skills and knowledge in business intelligence tools, data modelling software and programming or scripting languages that support model development, manipulation, aggregation and visualization. -Suitable credentials in Computer Science, Information Technology or equivalent -Practical experiences in data analytics and visualization projects using business intelligence tools would be an advantage. -Excellent interpersonal and communication skills, both verbal and written Applicants may check their application status at the end of 8 weeks from the closing date of this job posting. -",https://www.jobstreet.com.sg/en/job/data-engineer-modeller-learning-mgmt-syst-%5Bite-headquarters%5D-1-year-contract-1034762233?jobId=jobstreet-sg-job-1034762233&sectionRank=206&token=0~19a10e4f-763a-4b02-86fc-a815617cb40c&fr=SRP%20Job%20Listing
206,Data Engineer,Trinity Consulting Services Pte. Ltd.,"· Bachelor’s degree/Diploma in Computer Science, Computer Studies, Information Technology, or related disciplines · 5+ years of experience in software development · Minimum 2 years of experience with Snowflake · Minimum 3 years of designing, building and operationalizing data solutions and applications (with batch or streaming data) · Excellent understanding on SQL data storage structures and storage/query optimizations · Mastered SQL querying to build any data presentations using joins, reference tables, groupings, statistics etc. · Proficient in at least one core language: Python, Scala, Java · Exposure to concepts like Serverless computing, CI/CD, Containerization, Infrastructure as Code, code version control and automated testing · Exposure to one of more of cloud services like AWS, Azure or GCP · Excellent communication and presentation skills -",https://www.jobstreet.com.sg/en/job/data-engineer-1034976914?jobId=jobstreet-sg-job-1034976914&sectionRank=207&token=0~19a10e4f-763a-4b02-86fc-a815617cb40c&fr=SRP%20Job%20Listing
207,Data Engineer - Big Data,sagl consulting pte. ltd.,"Requirement • Experience in developing banking applications using ETL, Hadoop, and Teradata • Experience in Teradata (SQL, BTEQ scripting) and Hadoop (Hive, Impala, Kudu). • It is desirable to have working experience in No SQL and virtualized Database Environment. • Experience in Teradata FSLDM in Finance industry, • How BI tools integrate with Data Mart and Data Lake (Qlik Sense, Power BI) • Scripting using Shell script and awk programming • Good understanding of CI/CD automation, bitbucket, and Github. • Data Modeling using industry-standard data model (FSLDM) • Good understanding of Hadoop, In memory, No SQL -",https://www.jobstreet.com.sg/en/job/data-engineer-big-data-1034802530?jobId=jobstreet-sg-job-1034802530&sectionRank=208&token=0~19a10e4f-763a-4b02-86fc-a815617cb40c&fr=SRP%20Job%20Listing
208,Data Engineer/Modeller - Text Analytics [ITE Headquarters] (1 Year Contract),Singapore Public Service,"[What the role is] As Data Engineer/Modeller, you will partner subject matter experts from the colleges to perform advanced analytics based on data that are generated in the system as a result of students’ participation in their internship programmes with companies in different industries. These data can be structured or unstructured data from different sources. You will work closely with our team to gather user requirement; design and develop use cases; customize, test and implement dashboards that are relevant to different industry sectors. You are expected to extract, prepare, transform and load data into an analytics software; build AI models with clustering and predictive capabilities; and create visual dashboards to present data that are relevant to different groups of stakeholders. [What you will be working on] - Support analysis of internship data to help lecturers gain insights into students’ learning behavior, performance gaps and learning needs during their internships - Provide training and consultancy to lecturers on how to use the dashboards - Conduct knowledge transfer on data analytics and AI modelling to staff [What we are looking for] - Skills and knowledge in software engineering, programming languages used for statistical modeling and analysis, data warehousing solutions, and building data pipelines. - A strong foundation in mathematics and statistics. Skills &amp; knowledge in statistical modelling software and programming languages that support model development, data mining, manipulation, aggregation and visualization is a bonus. - Suitable credentials in Computer Science, Information Technology or equivalent - Practical experiences in data analytics projects (including text analytics) or AI projects for at least two years would be an advantage. - Excellent interpersonal and communication skills, both verbal and written Applicants may check their application status at the end of 8 weeks from the closing date of this job posting. -",https://www.jobstreet.com.sg/en/job/data-engineer-modeller-text-analytics-%5Bite-headquarters%5D-1-year-contract-1034759704?jobId=jobstreet-sg-job-1034759704&sectionRank=209&token=0~19a10e4f-763a-4b02-86fc-a815617cb40c&fr=SRP%20Job%20Listing
209,Data Engineer,Green Link Digital Bank Pte. Ltd.,"About Us Green Link Digital Bank is Singapore's inaugural wholesale digital bank focusing on supply chain finance, mainly serving MSMEs and aiming to help MSMEs grow and improve digitization. We are looking for a Data Engineer joining our Data Management Office (DMO). The DMO provides comprehensive data services to all business units, and manages data governance policies and procedures. We apply best practices in managing our data assets and making it our competitive advantages to serve our customers better. We are embarking on a greenfield project to build our big data platform with the latest technologies. We invite the best talent to join us on this exciting journey. Responsibilities Design, develop and test a custom distributed big data platform using the latest technologies Design, create and maintain physical data models optimised for performance, security, privacy, and maintenance Design and develop real-time and batch ETL/ELT processes that ingest and transform a variety of data sources into data warehouse and data lake Design and build data reconciliation processes to ensure data completeness and accuracy Diagnose and remediate production issues Provide training to users and other team members on technical aspects of data flow, procedures, and use of tools to consume the data effectively Create and maintain documentations of technical solutions such as solution design, system architecture, technical specifications, and user manuals Requirements In-depth knowledge of concepts and practices building big data platforms, including data warehouse, data mart, and data lake Practical experience in big data technologies, such as Hive, Spark, Kafka, Sqoop, Greenplum and any other RDBMS Proficient with SQL, Stored Procedures, Shell, Python, and Java Familiar with Elasticsearch or other NoSQL databases Experiences in CI/CD and containerization are added advantages Passionate for technical excellence and eager to learn new technologies Committed to rigorous quality standards -",https://www.jobstreet.com.sg/en/job/data-engineer-1034839988?jobId=jobstreet-sg-job-1034839988&sectionRank=210&token=0~19a10e4f-763a-4b02-86fc-a815617cb40c&fr=SRP%20Job%20Listing
210,Big Data Engineer,BASIL TECHNOLOGIES PTE. LTD.,"· Develop data processing pipelines for ingestion, modelling, analysis, mining and reporting with Enterprise Big Data Lake · Responsible for the code writing of the core module of the system · Develop POC and build data pipeline architecture using of the overall technical framework of the software · Work closely with teams ensure timely delivery of assignments What do you need to succeed? · Possess good communications skills to understand our customers' core business objectives and build end-to-end data centric solutions to address them · Good critical thinking and problem-solving abilities Must-have: · Experience building large scale enterprise data pipelines using commercial and/or open source Big Data platforms from vendors such as Hortonworks/Cloudera, MapR, for Hadoop based platforms or NoSQL platforms such as Cassandra, HBase, DataStax, Couchbase, Elastic Search, Neo4j etc · Hands on experience in Spark, Scala, Impala, Hive SQL, Apache Nifi necessary to build and maintain complex queries, streaming and real-time data pipelines · Data modelling and architecting skills including strong foundation in data warehousing concepts, data normalisation, and dimensional data modelling such as OLAP · Undergraduate or graduate degree in Computer science or equivalent -",https://www.jobstreet.com.sg/en/job/big-data-engineer-1034941386?jobId=jobstreet-sg-job-1034941386&sectionRank=211&token=0~5fbdff54-2723-4448-ad48-8f635d265d31&fr=SRP%20Job%20Listing
211,Data Engineer,Total eBiz Solutions,"Experience : 2 – 8 Years No of openings : 02 JOB DESCRIPTION: Roles and Responsibilities Senior developer and Assistant Project Manager for dataware housing and BI projects Assist project manager in management work and guide junior developers. Responsible for technical design and systems impact analysis Provide on-going application support and be involved in various stages of the SDLC. Conduct user requirement analysis for the development / implementation of new systems and enhancements to existing systems. Requirements / Qualifications Degree in Computer Science, Computer Engineering or equivalent Has at least 3 – 4 years’ experience in Business Intelligence/Analytics projects. Has technical skills and knowledge on Business Intelligence data model design; Databases – Oracle or SQL Server; Business Intelligence software – Oracle Business Intelligence (OBIEE); Tableau; ETL software – Informatica; Oracle PL/SQL scripting or SQL scripting or UNIX scripting. Preferably with experience in Informatica Power center and\or OBIEE/Tableau. You may send us your resume to ***********@totalebizsolutions.com -",https://www.jobstreet.com.sg/en/job/data-engineer-1034978997?jobId=jobstreet-sg-job-1034978997&sectionRank=212&token=0~5fbdff54-2723-4448-ad48-8f635d265d31&fr=SRP%20Job%20Listing
212,Data Engineer,People Profilers (services) Pte. Ltd.,"Responsibilities 5+ years experiences of data lake and data warehouse design and development experience. Deeply understanding of data warehouse modeling and data governance. Solid knowledge of data warehouse development methodology, including dimensional modeling, information factory, and one data, etc. Proficient in Java / Scala / Python (at least one language) and Hive &amp; Spark SQL programming languages. Familiar with OLAP technology (such as: kylin, impala, presto, druid, etc.). Proficient in Big Data batch pipeline development. Familiar with Big Data components including but not limited to Hadoop, Hive, Spark, Delta lake, Hudi, Presto, Hbase, Kafka, Zookeeper, Airflow, Elasticsearch, Redis, etc. Experiences with AWS Big Data services are a plus. Clear mind, with good business requirement understanding, analysis, abstraction, and system design capabilities. Have a strong team collaboration attitude and develop partnerships with other teams and businesses. Be optimistic, able to adapt quickly to meet new challenges, and quick to respond to incidents. We regret that only shortlisted candidates will be notified Noga Lim Wei Loong Registration Number: R1329872 EA License Number: 10C3804 People Profilers Pte Ltd, 20 Cecil St, #08-09, PLUS Building, Singapore 049705 *************** -",https://www.jobstreet.com.sg/en/job/data-engineer-1034928287?jobId=jobstreet-sg-job-1034928287&sectionRank=213&token=0~5fbdff54-2723-4448-ad48-8f635d265d31&fr=SRP%20Job%20Listing
213,Data Engineer,BlueSG Pte Ltd,"We are looking for talented Data Engineers, who will join our Data Science Team and help us build the state-of-the-art data analytics capabilities powering the future of our platform. Roles and Responsibilities Work closely with data scientists to support the analysis of data, and the development, validation, and deployment of ML models. Collaborate with DevOps and Business Intelligence teams establish a common data platform and best practices. Participate in technical discussions across the team through code reviews, RFC or architecture review sessions. Requirements At least 2 years of experience working as an ML engineer or similar. Good understanding of Agile and DevOps practices: version control, CI/CD, Infrastructure-as-Code, containerization, observability/monitoring. Experience working with data scientists in end-to-end production use cases: from feature engineering through to real-time inference. Deep familarity with data engineering systems such as Airflow, Dagster, Flyte, Spark, or similar. Familiarity with data platforms such as Sagemaker, Dataiku, Databricks, Datarobot, or similar. Familiarity with SQL (PostgreSQL preferred) and NoSQL databases (Redis, Elasticsearch preferred). Familiarity with AWS data analytics services and databases. Preferred qualifications Hands-on experience supporting high-traffic consumer apps. Data science or related education or work experience. Experience with business intelligence and data warehousing processes and tools: star schema, Hadoop, Redshift, etc. -",https://www.jobstreet.com.sg/en/job/data-engineer-1034710920?jobId=jobstreet-sg-job-1034710920&sectionRank=214&token=0~5fbdff54-2723-4448-ad48-8f635d265d31&fr=SRP%20Job%20Listing
214,AI Data Engineer,Ifun Singapore Pte. Ltd.,"Responsibilities Analyze business requirements from cross functional teams and translate to technical data science problems Optimize machine learning models for performance and scalability and deploys them into production to ensure repeatable and dependable operation Automate the machine learning pipeline, from data ingestion to prediction generation Collaborate with business, product and engineering teams to build end-to-end data science pipelines Gather data from various sources and assess business utility Perform exploratory data analysis, feature-engineering/selection Apply data science techniques to get insights out of data Build, deploy, and tune Machine Learning models Develop prototypes and visuals to illustrate insights Requirements Minimum Bachelor’s or above degree in Applied Mathematics, Statistics, Computer Science, or Artificial Intelligent At least 2 years or more of experience building AI/ML based products or features in Tree Based machine learning model Evaluating machine learning models and hyperparameter tuning Expert in Python, SQL etc strong understanding of AI/ML frameworks or cloud services Preferred Qualification Basic knowledge of Machine Learning algorithm Experiences on automotive Experience with deploying and scaling Machine Learning models Experience with first line or second line system operation and maintenance -",https://www.jobstreet.com.sg/en/job/ai-data-engineer-1035040835?jobId=jobstreet-sg-job-1035040835&sectionRank=215&token=0~5fbdff54-2723-4448-ad48-8f635d265d31&fr=SRP%20Job%20Listing
215,Python Data Engineer,Zenika Pte. Ltd.,"In Zenika, we are looking for a Python Data Engineer with at least 5 years of experience You may be a fit if: You are able to develop, maintain and enhance Python applications processing high volumes of data. You have experience in Python pandas and Python API/web frameworks such as FastAPI, Flask or Django You have experience in writing SQL statements and optimizing Python applications performance You are well versed in business analysis - you are able to converse with business users to understand requirements, to analyse the existing data, to identify the required data transformation and to design the data processing workflow Who are we? Are you passionate about complex problem solving through futuristic technology? Zenika is a global premium IT services consultancy intending to link the organic and the digital worlds. We are a cohesive team of technology enthusiasts and experts who thrive in a collaborative and inclusive environment. Firm believers in 'Open Source' philosophy, our developers share more than 47K contributions on over 7K projects across several communities. Curious and pragmatic, we have multiple publications in our name. We share our knowledge by speaking at conferences and supporting companies in their digital transformation journeys through consulting, training, &amp; IT delivery. As fervent team members, you could join us as we adapt, test and develop innovative new applications for a fintech startup, influence the digital strategy of a banking giant, or create progressive solutions to resolve challenging problems every day for our clients. Zenika has been recognized as the ""Great Place to Work"" in France for four years in a row (2015 -2018). We take pride in our employee-first approach and diversity. Know about our values (Gender Equity, Equal Opportunities, Work life Balance, Handicap Mission) and perks - *************** While joining Zenika Singapore you will get: Attractive salary package with bonuses Attractive benefits (Eg: High health insurance coverage, transport allowances, work from home, 20 days annual leave) Career progression and upskilling opportunities Internal learning session and events Monthly and yearly internal social events Integration in our international developers community (Singapore - France - Canada) When you join Zenika you join: A highly qualified team of international professionals In an outstanding people-first culture Based on sharing, transparency and fun Do you like challenges? Do you like freedom? So, join our passionate team and actively contribute to ""Coding the World"". Explore open-source technologies &amp; the most innovative methods in the IT world with Zenika today! -",https://www.jobstreet.com.sg/en/job/python-data-engineer-1034841200?jobId=jobstreet-sg-job-1034841200&sectionRank=216&token=0~5fbdff54-2723-4448-ad48-8f635d265d31&fr=SRP%20Job%20Listing
216,[LTA-ITCD] DATA ENGINEER / SCIENTIST,Singapore Public Service,"[What the role is] DATA ENGINEER / SCIENTIST [What you will be working on] You will work in a team of land transport specialists, data scientists, solution architects as well as infrastructure and cybersecurity engineers to build, expand and maintain an island-wide network of engineering and commuter-centric IoT sensors and big data platform. You will work on ingesting and analysing real-time and batch data to sense make commuting patterns and operations anomalies for improving overall journey experience. You will play a significant role as part of the Smart Nation initiatives and Land Transport Masterplan to shape Singapore’s land transport system to 2040. You will need to understand business requirements, support project implementation and perform ETL on large amounts of data. The ability to analyse data quickly and provide decision support to stakeholders is a key part of this job function. You will develop statistical or probabilistic models to derive actionable insights which also includes performing daily, weekly and monthly reporting tasks, e.g. for monitoring the quality and consistency of the analytical outcomes as part of the overall operations and maintenance of a big data ecosystem. You will also work on designing dashboards and compelling visualizations for decision-making and management reporting. [What we are looking for] • Tertiary qualifications in Computer Science/Engineering, Mathematics, Statistics or other related technical fields • At least 2 years of industry experience using common scripting languages (e.g. R, Python, SQL) and visualization tools (e.g. Tableau, Qliksense) • Strong knowledge in data structures and mining algorithms including those in statistical learning, machine learning, probabilistic models and neural networks • Good understanding and experience in the set up and maintenance of real-time big data infrastructures including ETL pipelines and hybrid cloud services involving on-premise system, network, storage and security solutions will be an advantage • Proven ability in digital storytelling to effectively communicate key insights to stakeholders by harnessing data science tools, high impact visuals and convincing narratives • Good problem-solving ability to ensure that application issues are being responded to and resolved proactively • Able to handle multiple tasks simultaneously -",https://www.jobstreet.com.sg/en/job/%5Blta-itcd%5D-data-engineer-scientist-1034955800?jobId=jobstreet-sg-job-1034955800&sectionRank=217&token=0~5fbdff54-2723-4448-ad48-8f635d265d31&fr=SRP%20Job%20Listing
217,Data Engineer,BIOFOURMIS SINGAPORE PTE. LTD.,"Responsibilities: Creation and maintenance of optimal Data lake pipeline architectures. Stay abreast of industry trends and enable successful data solutions by leveraging best practices. Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability. Partnering effectively with inhouse Products, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs. Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources and AWS ‘big data’ technologies. Assemble large, complex data sets that meet functional / non-functional business requirements. Keep our data separated and secure within national boundaries through multiple AWS regions. Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader Experience / Training: 7+ years of experience in software engineering and Big Data Analytics. Prior experience on AWS cloud services EC2, Glue, Athena, S3, EKS, RDS, Redshift, Data pipeline, EMR, DynamoDB, cloud watch. Experience in creating and maintain Data lake on AWS cloud. Experience in Big Data analytics tools like Hadoop, Spark, Kafka etc... Strong experience in collecting data from different source systems and create ETL pipelines to handle complex data sets &amp; uncertain schema changes in data. Strong experience in Python programming and analytics libraries like Pandas, NumPy etc... Strong experience on Analytics skills and complex SQL based queries implementation. Data engineer also need to very passionate about efficient/accurate code development, optimizing performance of organization Data lake. Good experience in UNIX based shell scripting. Support to Data scientist team for data availability, extract &amp; provide required data sets. Coordinating with various teams and clients to provide data based on specific requirements. Education: Bachelor/Master/Engineering in IT/Computer science/software engineering or relevant experience. -",https://www.jobstreet.com.sg/en/job/data-engineer-1034955604?jobId=jobstreet-sg-job-1034955604&sectionRank=218&token=0~5fbdff54-2723-4448-ad48-8f635d265d31&fr=SRP%20Job%20Listing
218,Data Engineer Intern,powerhouseai,"Company PowerhouseAI *************** Designation Data Engineer Intern Date Listed 08 Mar 2023 Job Type Entry Level / Junior Executive Intern/TS Job Period Immediate Start, For At Least 2 Months Profession Engineering Industry Computer and IT Location Name Singapore Work from Home Allowance / Remuneration $750 - 1,000 monthly Company Profile Powerhouse AI empowers warehouse employees to maximize their productivity and accuracy. Truly transforming warehouses into powerhouses. Job Description As a Data Engineer Intern at Powerhouseai, you will be working closely with our data team to help us build out our data infrastructure and improve our data quality. You will be responsible for conducting offline and online experiments, analyzing customer data for root cause analysis and inaccuracies, and visualizing data on the usage of the application. In addition, you will also be responsible for account management, as well as understanding the requirements of the customer. Represent the voice of the customer and influence product development roadmapPartner Product team on cross-sell opportunities and serve as the main point of contact and liaison between clients and the rest of the internal team. Analyzing and visualizing data on the usage of the application. Qualifications: Undergraduate or Postgraduate who is currently pursuing a degree/master in Engineering, Computer Science, or a related technical discipline from a university; The ideal candidate for this position should have expertise in statistical software (e.g., Python, pandas) and database languages (e.g., SQL). Familiar with Firebase and GCP - For this role, it would be beneficial if the applicant has prior coding experience using general-purpose programming language so they can hit the ground running! Furthermore, knowledge of various statistical data analysis approaches including linear models, multivariate analysis or sampling methods will be considered an advantage. Additional Information: Paid Internship3-6 Months internship Working closely with our CTO Application Instructions Please apply for this position by submitting your text CV using InternSG. Kindly note that only shortlisted candidates will be notified. Apply for this position -",https://www.jobstreet.com.sg/en/job/data-engineer-intern-1035041987?jobId=jobstreet-sg-job-1035041987&sectionRank=219&token=0~5fbdff54-2723-4448-ad48-8f635d265d31&fr=SRP%20Job%20Listing
219,Data Engineer,Abbott,"Primary Function/Primary Goals/Objectives: Identify business needs, collect, data analysis &amp; interpretation and visualization of manufacturing and business data. Report insights and help users to make decisions and find improvement opportunities. Major Responsibilities: Engaging cross-functional stakeholders to understand business requirements (voice of customer). Manage cross-functional projects from ideation, execution to change management. Extract, transform and load data from data source systems, machines and sensors using tools such as Python, SQL, SEEQ and batch scripting. Develop data cleaning and data wrangling tools (Python, SQL, Excel) for analysis and analytics modeling. Extract time series process data from PI process historian using PI Web API. Implement next generation electronic tier reporting dashboard through data automation and analysis solutions. Serve as an on-site consultant for existing data systems. Troubleshoot issues via root cause analysis and implement timely corrective actions Work with IT and subject matter experts to ensure data accuracy and availability. Upgrading existing dashboards, apps and tools based on business needs. Creating Power Platform applications for data entry and improving workflows. Skills/Experience Requirements: Major in Computer Science, Computer Engineering or related fields from a recognized university. Major in Engineering with a minor or second major in Computer Science from a recognized university. Strong knowledge and experience in Programming Languages like Java, Python, R, etc. Strong knowledge in data visualization tools like Python, PowerBI, Tableau, QlikView and SEEQ. Strong analytical/critical thinking/problem solving skills. Strong communication skills and stakeholder management skills. Knowledge in Microsoft Power Platform tools such as Power Apps, Power Automate, Power Query and Power BI. Strong knowledge and experience in SQL, batch scripting, etc. 2-3 years work experience as a Data Engineer, Data Analyst, Business Analyst or related roles in a mature manufacturing/tech/IT consultancy firm. -",https://www.jobstreet.com.sg/en/job/data-engineer-1034803720?jobId=jobstreet-sg-job-1034803720&sectionRank=220&token=0~5fbdff54-2723-4448-ad48-8f635d265d31&fr=SRP%20Job%20Listing
