,Title,Company,Description,URL
360,Senior Livestream Business Data Analyst #Immediate #Urgent,TikTok,"Responsibilities About TikTok TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join Us At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok. About the team Livestream Team is committed to creating real-time interactive scenes, As a new form of content, livestream creates value for all parties in the ecology. Livestream provides users with a unique consumption experience and further generalizes content. It is also a new way of employment to provide more direct fan interaction and deepen relationships with authors; It provides healthy and objective revenue to the platform and promotes content exclusivity. It also serves as a ""new infrastructure"" for the expansion of ecological boundaries. Responsibilities Establish analytical framework for the TikTok Live streaming team: root cause analysis, core metrics monitoring, and automated dashboards to surface key data insights to stakeholders and inform product strategies. Evaluate and forecast the impact of product features on creators, agencies, operation and the TikTok ecosystem. Dive deep into the data to understand how creator, 3rd parties, and viewer behaviors change with the evolution of our product. Understand top performers and use data to explore and analyze actionable operational strategies. Act as our team's thought leader on best practices and move towards a long-term vision of sustainable and thriving data processes. Work hand-in-hand with operation, product, engineering, and design to proactively influence and inform teammates' decisions throughout the business lifecycle. Qualifications Bachelor degree or above, major in mathematics, statistics, computer science is preferred; or major in science or engineering or engaged in data statistics, analysis, modeling related working areas after graduation. 5+ years of domain experience in a mobile or consumer internet business, or in a high-velocity, high-growth product or team. Data analysis ability, familiar with Hive SQL, Python, R. Familiarity of machine learning Knowledge will be a plus. Familiar with statistics and dashboard, preferred to have experience in user growth, metrics creation, A/B testing, and data modeling. An impact-oriented, customer-centric approach to data analysis; Exceptional analysis, communication, and strategy report writing skills. Has a “can-do” attitude with a strong sense of ownership to execute end-to-end projects. Self-driven and able to manage and balance ongoing requests with proper prioritization. TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",https://www.jobstreet.com.sg/en/job/senior-livestream-business-data-analyst-immediate-urgent-10449918?jobId=jobstreet-sg-job-10449918&sectionRank=361&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
361,Product Data Analyst - 2023 Start --| #LetsGoToWork,TikTok,"Responsibilities TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa. TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join Us At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok. We are looking for talented individuals to join us for this future position in 2023. As a graduate, you will get unparalleled opportunities for you to kickstart your career, pursue bold ideas and explore limitless growth opportunities. Co-create a future driven by your inspiration with TikTok. Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply. The application limit is applicable to all TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis - we encourage you to apply early. About the team The Product Data Analytics Team analyzes a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. Responsibilities Perform analysis on product usage product performance data. Identify factors affecting product usage, performance and growth, derive meaningful insights to guide to better product and decision making for our business leaders. Work with cross functional partners (Product Managers/Operations/Engineering etc.) for product optimization and bring value to the business. Design A/B experiments to optimize and drive future product developments. Perform market activity analysis and any other analytics that would help guide product and business decision making. Construct specialized data models based on product needs and business requirements. Qualifications Final year or entry level with a background in Software Development, Computer Science, Computer Engineering, or a related technical discipline; Past projects involving Analytics of any Internet or large scale B2C products; Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences; Strong user affinity with solid understanding of product usage and performance; Available and able to participate in a 4 month structured overseas training program. Preferred Qualifications Proficiency in Tableau, or similar data visualization tools. Proficiency in SQL, Python. TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too. By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://careers.tiktok.com/legal/privacy.",https://www.jobstreet.com.sg/en/job/product-data-analyst-2023-start-%7C-letsgotowork-10449992?jobId=jobstreet-sg-job-10449992&sectionRank=362&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
362,Regional Sales Analyst,Aon Hewitt,"What the day will look like Support business growth and opportunities creation through coordination and collaboration, reporting and analysis, management of initiatives and events Sales pipeline management, dashboard creation and reporting of management information including legacy analysis and go-forward metrics Data consolidation, review and delivery for management presentations Drive cross-selling through analytics across the solutions and geographic locations Support local market planning initiatives, regional/global market solutions Drive forecast and budget conversations with the countries, working together with Finance team Sales performance analysis across teams and locations, providing the regional reporting overview across various teams, functions and products Identify any business or reporting gaps and recommend improvements Connector role for sales and prospecting activities, including business analysis and research support to adhoc task-based projects and complex initiatives Regional Health CRM Champion and advocate, managing sales and pipeline management process, colleague training and supporting any product launch through the front to back process Support the delivery of sales training programmes in collaboration with internal and external resources Partner, manage and guide COE resource for commercial function Skills and experience that will lead to success Expert data analyst skillsets with proficiency not limited to data management, mining, analysis, modeling, report building and presentation Strong financial and commercial acumen, good understanding of the financial metrics and operational requirements of a business Adept at using tools and applications including Microsoft Office, business intelligence softwares, CRM tool and visualisation applications through proven work experience Driven self-starter with great communication skills, a passion for collaboration and comfortable working with senior stakeholders across the organisation to support business growth and opportunities creation A self-starter who can balance multiple priorities under pressure and exhibit creative problem-solving within a fast-paced environment Excellent communicator who can deliver and articulate ideas clearly and confidently Disciplined individual who is committed to deliver work of the highest quality Understanding of project management from concept, planning, development to implementation Bachelor’s degree or above in related field Minimum 3 years of relevant experience preferred Experience working within a sales, sales operations, or corporate management support team would be an advantage How we support our colleagues In addition to our comprehensive benefits package, we encourage a diverse workforce. Plus, our agile, inclusive environment allows you to manage your wellbeing and work/life balance, ensuring you can be your best self at Aon. Furthermore, all colleagues enjoy two “Global Wellbeing Days” each year, encouraging you to take time to focus on yourself. We offer a variety of working style solutions, but we also recognise that flexibility goes beyond just the place of work... and we are all for it. We call this Smart Working! Our continuous learning culture inspires and equips you to learn, share and grow, helping you achieve your fullest potential. As a result, at Aon, you are more connected, more relevant, and more valued. We provide individuals with disabilities reasonable accommodations to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment in accordance with applicable law.",https://www.jobstreet.com.sg/en/job/regional-sales-analyst-10484722?jobId=jobstreet-sg-job-10484722&sectionRank=363&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
363,"Data Analyst, Growth #JobsThatMatter #JobsThatMatter #Immediate-- #LetsGoToWork",TikTok,"Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. The Growth team plays a core role in acquisition, activation, and retention of billions of users, through our globally popular products such as TikTok, Resso, CapCut, Helo, etc. We are building platform foundation, leveraging data and ML models, and providing end-to-end solutions to power global growth of ByteDance products. Typical Growth projects including referral, notifications, paid ads, etc. You will: Build and governing matrices for fast changing business in an analytical data-driven approach to identify business issues and opportunities; Prototype analysis pipelines to provide insights, and provide quick responses to business inquiries and events; Conduct routine and non-routine end-to-end analyses with large, complex data sets, and make recommendation on appropriate solutions. Qualifications Bachelor's degree in Statistics, Applied Mathematics, Computer Science or a related field; Skilled in data manipulation with SQL, python or other programming-languages/tools; Experienced in data analyzing, visualization and reporting; Fast business understanding and collaborative in teamwork.",https://www.jobstreet.com.sg/en/job/data-analyst-growth-jobsthatmatter-jobsthatmatter-immediate-letsgotowork-10442368?jobId=jobstreet-sg-job-10442368&sectionRank=364&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
364,Data Analyst Internship (6months) - Intellectual Property Rights (IPR) Protection Team #UrgentHire #Immediate #JobsThatMatter,TikTok,"Responsibilities Job Description Ecommerce's Governance and Experience is a global team responsible for ensuring our marketplace is safe and trustworthy for not only users but also sellers and creators. We value user satisfaction and work on policies, rules and systems to ensure quality. The IPR protection function within the GNE team is committed to protecting intellectual property rights and maintaining a healthy and safe e-commerce environment TikTok's E- commerce Platforms. Job Responsibilities Conduct research and collect data inputs for algorithms to identify risky products on the platform. Assist with designing and refining algorithms to quantify risks and predictive analysis. Investigate anomalies and propose solutions. Assist with the design and implementation of the Risk Dashboard. Assist with the rollout and presentation of the dashboard to stakeholders Qualifications English working proficiency Pursuing a Bachelor or Masters in Law/ Business/ e-Commerce/ Computer Science/ Software Engineering/ Economics/ Statistics/ Mathematics/ Operations/ Research/ Related Fields. Data analytical skillset - SQL, Excel Experience with data visualization software is a plus. Attention to detail, good at problem-solving. Passionate about technology, good at problem-solving.",https://www.jobstreet.com.sg/en/job/data-analyst-internship-6months-intellectual-property-rights-ipr-protection-team-urgenthire-immediate-jobsthatmatter-10443022?jobId=jobstreet-sg-job-10443022&sectionRank=365&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
365,"Product Data Analyst, Data Analysis #JobsThatMatter #WorkNow #JobsThatMatter*'",TikTok,"About Tiktok TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. About the Team The Product Data Analytics Team analyzes a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. Responsibilities: Perform analysis on product usage product performance data. Identify factors affecting product usage, performance and growth, derive meaningful insights to guide to better product and decision making for our business leaders. Work with cross functional partners (Product Managers/Operations/Engineering etc.) for product optimization and bring value to the business. Design A/B experiments to optimize and drive future product developments. Perform market activity analysis and any other analytics that would help guide product and business decision making. Construct specialized data models based on product needs and business requirements. Qualifications: Minimum Qualifications Bachelor's degree in Statistics, Mathematics or any other relevant fields. Past projects involving Analytics of any Internet or large scale B2C products. Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences. Strong user affinity with solid understanding of product usage and performance. Available and able to participate in a 4 month structured overseas training program. Preferred Qualifications Proficiency in Tableau, or similar data visualization tools. Proficiency in SQL, Python.",https://www.jobstreet.com.sg/en/job/product-data-analyst-data-analysis-jobsthatmatter-worknow-jobsthatmatter*%27-10443766?jobId=jobstreet-sg-job-10443766&sectionRank=366&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
366,"Product Data Analyst, Data Analysis* #JobsThatMatter #UrgentHire,#Seekbetter | - #UrgentHire",TikTok,"About Tiktok TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. About the Team The Product Data Analytics Team analyzes a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. Responsibilities: Perform analysis on product usage product performance data. Identify factors affecting product usage, performance and growth, derive meaningful insights to guide to better product and decision making for our business leaders. Work with cross functional partners (Product Managers/Operations/Engineering etc.) for product optimization and bring value to the business. Design A/B experiments to optimize and drive future product developments. Perform market activity analysis and any other analytics that would help guide product and business decision making. Construct specialized data models based on product needs and business requirements. Qualifications: Minimum Qualifications Bachelor's degree in Statistics, Mathematics or any other relevant fields. Past projects involving Analytics of any Internet or large scale B2C products. Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences. Strong user affinity with solid understanding of product usage and performance. Available and able to participate in a 4 month structured overseas training program. Preferred Qualifications Proficiency in Tableau, or similar data visualization tools. Proficiency in SQL, Python.",https://www.jobstreet.com.sg/en/job/product-data-analyst-data-analysis*-jobsthatmatter-urgenthire-seekbetter-%7C-urgenthire-10443564?jobId=jobstreet-sg-job-10443564&sectionRank=367&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
367,"Product Data Analyst, Data Analysis #Urgent #JobsThatMatter #UrgentHire #WorkNow | #UrgentHire",TikTok,"About Tiktok TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. About the Team The Product Data Analytics Team analyzes a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. Responsibilities: Perform analysis on product usage product performance data. Identify factors affecting product usage, performance and growth, derive meaningful insights to guide to better product and decision making for our business leaders. Work with cross functional partners (Product Managers/Operations/Engineering etc.) for product optimization and bring value to the business. Design A/B experiments to optimize and drive future product developments. Perform market activity analysis and any other analytics that would help guide product and business decision making. Construct specialized data models based on product needs and business requirements. Qualifications: Minimum Qualifications Bachelor's degree in Statistics, Mathematics or any other relevant fields. Past projects involving Analytics of any Internet or large scale B2C products. Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences. Strong user affinity with solid understanding of product usage and performance. Available and able to participate in a 4 month structured overseas training program. Preferred Qualifications Proficiency in Tableau, or similar data visualization tools. Proficiency in SQL, Python.",https://www.jobstreet.com.sg/en/job/product-data-analyst-data-analysis-urgent-jobsthatmatter-urgenthire-worknow-%7C-urgenthire-10442644?jobId=jobstreet-sg-job-10442644&sectionRank=368&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
368,Product Data Analyst - Data Analysis*#Immediate #Worknow #JobsThatMatter,TikTok,"Responsibilities [About Tiktok] TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. [About the Team] The Product Data Analytics Team analyzes a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. Responsibilities Perform analysis on product usage product performance data. Identify factors affecting product usage, performance and growth, derive meaningful insights to guide to better product and decision making for our business leaders. Work with cross functional partners (Product Managers/Operations/Engineering etc.) for product optimization and bring value to the business. Design A/B experiments to optimize and drive future product developments. Perform market activity analysis and any other analytics that would help guide product and business decision making. Construct specialized data models based on product needs and business requirements. Able to operate with minimal supervision and independently identify + support data analysis needs of product and business lines. Coach and mentor junior members of the team. Setting clear team goals and overseeing day to day team operation. Qualifications Bachelor's degree in Statistics, Mathematics or any other relevant fields. 2+ years of proven work experience in Analytics of any Internet or large scale B2C products. Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences. Ability to partner effectively with product and business leaders. Using data to influence stakeholders in a matrixed organization. Proficiency in Tableau, or similar data visualization tools. Proficiency in SQL, Python. Strong user affinity with solid understanding of product usage and performance.",https://www.jobstreet.com.sg/en/job/product-data-analyst-data-analysis*-immediate-worknow-jobsthatmatter-10441819?jobId=jobstreet-sg-job-10441819&sectionRank=369&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
369,Product Data Analyst - Data Analysis #Urgent #JobsThatMatter #WorkNow #UrgentHire,TikTok,"Responsibilities About Tiktok TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. About the Team The Product Data Analytics Team analyzes a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. Responsibilities Perform analysis on product usage product performance data. Identify factors affecting product usage, performance and growth, derive meaningful insights to guide to better product and decision making for our business leaders. Work with cross functional partners (Product Managers/Operations/Engineering etc.) for product optimization and bring value to the business. Design A/B experiments to optimize and drive future product developments. Perform market activity analysis and any other analytics that would help guide product and business decision making. Construct specialized data models based on product needs and business requirements. Able to operate with minimal supervision and independently identify + support data analysis needs of product and business lines. Coach and mentor junior members of the team. Setting clear team goals and overseeing day to day team operation. Qualifications Bachelor's degree in Statistics, Mathematics or any other relevant fields. 2+ years of proven work experience in Analytics of any Internet or large scale B2C products. Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences. Ability to partner effectively with product and business leaders. Using data to influence stakeholders in a matrixed organization. Proficiency in Tableau, or similar data visualization tools. Proficiency in SQL, Python. Strong user affinity with solid understanding of product usage and performance.",https://www.jobstreet.com.sg/en/job/product-data-analyst-data-analysis-urgent-jobsthatmatter-worknow-urgenthire-10443383?jobId=jobstreet-sg-job-10443383&sectionRank=370&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
370,"Group Audit, – Regional Data Analyst, AVP, #Immediate",Deutsche Bank AG,"Details of the Division and Team: As Regional Data Analyst you will be a member of our Data Analytics Center of Excellence (CoE) for Group Audit. You will pioneer and support Group Audit in implementing innovative and effective analytics processes that are critical to the success of our audit function. Based in the Singapore office, you will work embedded in audit teams around the world, applying the latest analytics technologies while connecting with the central team in Germany to leverage our core analytics solutions. You will be responsible for supporting all Group Audit functions with data analytics services and audit automation solutions. What we will offer you: A healthy, engaged and well-supported workforce are better equipped to do their best work and, more importantly, enjoy their lives inside and outside the workplace. That’s why we are committed to providing an environment with your development and wellbeing at its center. You can expect: Flexible benefits plan including virtual doctor consultation services Comprehensive leave benefits Gender Neutral Parental Leave Flexible working arrangements 25 days of annual paid leave, plus public holiday &amp; Flexible Working Arrangement Your key responsibilities: Evaluate data analytics requests and work collaboratively with auditors, data owners and developers to deliver working solutions and analytics in an agile and iterative manner. Identify data analytics opportunities and use cases, liaise with audit / investigation teams, and perform any advanced or specialized analytics work. Identify automation opportunities and develop solutions that simplify audit processes and make Group Audit more efficient. Driving innovation across Group Audit, leveraging the experience gained and data collected from successful data analytics projects. Promote the adoption and integration of data science into the Group Audit organization and inspire Group Audit colleagues by sharing background on successful adoption. Apply highest quality standards as your solutions will become an integral part of audit execution processes. Develop and present success stories to Group Audit management and internal stakeholders. Your skills and experience: A minimum of 3 years’ experience in a Data Analytics function within a financial institution Highly proficient with data analytic standards, methods and algorithms, including CI/CD cycle, SDLC/Continuous delivery part of Operation &amp; Maintenance tasks Practical coding skills in Python, React/JS. SQL, SQL and supporting infrastructure (e.g. ML / NLP libraries) Highly proficient in data analytics tools and applications such as Tableau, Power Query, and Celonis Working knowledge in data science, big data tools and infrastructural components – GCP/ Hadoop / PySpark / Jupyter Data Preparation (SQL, HQL, ETL, Data Warehouse architecture, OLAP) Experience in applying data science techniques (advanced analytics, machine learning, statistics, text analysis, NLP, etc.) Able to solve real world problems as well as developing data analytics and automation solutions within the operational requirements of a global bank. Working knowledge of audit and audit functions within a financial institution Goal oriented and structured thinking with effective organizational skills as well as excellent communication skills with the ability to convey complex information in an understandable manner. A creative technologist passionate about data and information with an intrinsic motivation and curious to learn new technologies and frameworks to adopt data analytics for new ways of auditing. Master or bachelor’s degree (or equivalent) from an accredited college or university (or equivalent) in a quantitative field (Data Science, Mathematics, Statistics, Physics, Engineering, Computer Science, Economics, etc.) or equivalent work experience. Role is required to be performed on-site at One Raffles Quay office. Relevant vaccination requirement applies How we’ll support you: Flexible working to assist you balance your personal priorities Coaching and support from experts in your team A culture of continuous learning to aid progression A range of flexible benefits that you can tailor to suit your needs Training and development to help you excel in your career",https://www.jobstreet.com.sg/en/job/group-audit-regional-data-analyst-avp-immediate-10443731?jobId=jobstreet-sg-job-10443731&sectionRank=371&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
371,"Group Audit – Regional Data Analyst, AVP-#JobsThatMatter #Immediate",Deutsche Bank AG,"Details of the Division and Team: As Regional Data Analyst you will be a member of our Data Analytics Center of Excellence (CoE) for Group Audit. You will pioneer and support Group Audit in implementing innovative and effective analytics processes that are critical to the success of our audit function. Based in the Singapore office, you will work embedded in audit teams around the world, applying the latest analytics technologies while connecting with the central team in Germany to leverage our core analytics solutions. You will be responsible for supporting all Group Audit functions with data analytics services and audit automation solutions. What we will offer you: A healthy, engaged and well-supported workforce are better equipped to do their best work and, more importantly, enjoy their lives inside and outside the workplace. That’s why we are committed to providing an environment with your development and wellbeing at its center. You can expect: Flexible benefits plan including virtual doctor consultation services Comprehensive leave benefits Gender Neutral Parental Leave Flexible working arrangements 25 days of annual paid leave, plus public holiday &amp; Flexible Working Arrangement Your key responsibilities: Evaluate data analytics requests and work collaboratively with auditors, data owners and developers to deliver working solutions and analytics in an agile and iterative manner. Identify data analytics opportunities and use cases, liaise with audit / investigation teams, and perform any advanced or specialized analytics work. Identify automation opportunities and develop solutions that simplify audit processes and make Group Audit more efficient. Driving innovation across Group Audit, leveraging the experience gained and data collected from successful data analytics projects. Promote the adoption and integration of data science into the Group Audit organization and inspire Group Audit colleagues by sharing background on successful adoption. Apply highest quality standards as your solutions will become an integral part of audit execution processes. Develop and present success stories to Group Audit management and internal stakeholders. Your skills and experience: A minimum of 3 years’ experience in a Data Analytics function within a financial institution Highly proficient with data analytic standards, methods and algorithms, including CI/CD cycle, SDLC/Continuous delivery part of Operation &amp; Maintenance tasks Practical coding skills in Python, React/JS. SQL, SQL and supporting infrastructure (e.g. ML / NLP libraries) Highly proficient in data analytics tools and applications such as Tableau, Power Query, and Celonis Working knowledge in data science, big data tools and infrastructural components – GCP/ Hadoop / PySpark / Jupyter Data Preparation (SQL, HQL, ETL, Data Warehouse architecture, OLAP) Experience in applying data science techniques (advanced analytics, machine learning, statistics, text analysis, NLP, etc.) Able to solve real world problems as well as developing data analytics and automation solutions within the operational requirements of a global bank. Working knowledge of audit and audit functions within a financial institution Goal oriented and structured thinking with effective organizational skills as well as excellent communication skills with the ability to convey complex information in an understandable manner. A creative technologist passionate about data and information with an intrinsic motivation and curious to learn new technologies and frameworks to adopt data analytics for new ways of auditing. Master or bachelor’s degree (or equivalent) from an accredited college or university (or equivalent) in a quantitative field (Data Science, Mathematics, Statistics, Physics, Engineering, Computer Science, Economics, etc.) or equivalent work experience. Role is required to be performed on-site at One Raffles Quay office. Relevant vaccination requirement applies How we’ll support you: Flexible working to assist you balance your personal priorities Coaching and support from experts in your team A culture of continuous learning to aid progression A range of flexible benefits that you can tailor to suit your needs Training and development to help you excel in your career",https://www.jobstreet.com.sg/en/job/group-audit-regional-data-analyst-avp-jobsthatmatter-immediate-10443475?jobId=jobstreet-sg-job-10443475&sectionRank=372&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
372,Product Data Analyst - TikTok Data Analysis #Immediate,TikTok,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join Us At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok. The Product Data Analytics Team analyses a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. The team will work through different business scenarios including improving Live app Experiences, Host Operation, User experiences. In addition, it is important to manage the data life cycle to ensure problems are quantitatively measured to propose logical solutions. Responsibilities: Responsible for the data analytics work in international LIVE business, including but not limited to live gifts, host interaction, strategies, enhancing the live-streaming revenue; Analyse the key factors for the current growth of international LIVE, find improvements points through data and provide data basis and judgment for the next iteration of the business; Develop a deep understanding of the business logic and user request scenarios of international LIVE, design a reasonable indicator system based on business objectives, evaluate and monitor business performance quickly and effectively, and give valuable decision-making suggestions through in-depth analysis and mining of indicators; Be deeply engaged in the construction of international LIVE business, analyse and sort out business logic, disassemble the analysis planning and construction system based on goals, output indicator system and diagnosis mechanism Evaluate and monitor business performance in an effective and quick manner; Cooperate with the business teams (product/operation/RD) to initiate special data projects or phased data recaps, local internal optimisation points through data induction and analysis, promote the implementation of improvement plans, and obtain actual benefits. Qualifications Bachelor degree or above in Computer Science, Statistics, Mathematics or other related majors; At least 3 years of experiences and above; Experience in supporting analytical work of internet or large scale C2C products is preferred; Proficient in SQL, skilled use of visualisation tools Experience in data extraction, analysis and visualization in a complex data environment, and have experiences in data landing to the business Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences, and good analysis report writing ability; Strong learning ability and curiosity driven mindset, independent and possess collaborative problem solving skills TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too. #LI-KL5",https://www.jobstreet.com.sg/en/job/product-data-analyst-tiktok-data-analysis-immediate-10441258?jobId=jobstreet-sg-job-10441258&sectionRank=373&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
373,"Product Data Analyst, - Data Analysis - #Immediate",TikTok,"Responsibilities [About Tiktok] TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. [About the Team] The Product Data Analytics Team analyzes a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. Responsibilities Perform analysis on product usage product performance data. Identify factors affecting product usage, performance and growth, derive meaningful insights to guide to better product and decision making for our business leaders. Work with cross functional partners (Product Managers/Operations/Engineering etc.) for product optimization and bring value to the business. Design A/B experiments to optimize and drive future product developments. Perform market activity analysis and any other analytics that would help guide product and business decision making. Construct specialized data models based on product needs and business requirements. Able to operate with minimal supervision and independently identify + support data analysis needs of product and business lines. Coach and mentor junior members of the team. Setting clear team goals and overseeing day to day team operation. Qualifications Bachelor's degree in Statistics, Mathematics or any other relevant fields. 2+ years of proven work experience in Analytics of any Internet or large scale B2C products. Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences. Ability to partner effectively with product and business leaders. Using data to influence stakeholders in a matrixed organization. Proficiency in Tableau, or similar data visualization tools. Proficiency in SQL, Python. Strong user affinity with solid understanding of product usage and performance.",https://www.jobstreet.com.sg/en/job/product-data-analyst-data-analysis-immediate-10440027?jobId=jobstreet-sg-job-10440027&sectionRank=374&token=0~8e69e902-d38e-4c61-a577-c775820390a5&fr=SRP%20Job%20Listing
